City,Edition,Sport,Discipline,Athlete,NOC,Gender,Event,Event_gender,Medal
Athens,2004,Aquatics,Water polo,"BIROS, Peter",HUN,Men,water polo,M,Gold
Athens,2004,Aquatics,Water polo,"FODOR, Rajmund",HUN,Men,water polo,M,Gold
Athens,2004,Aquatics,Water polo,"GERGELY, Istvan",HUN,Men,water polo,M,Gold
Athens,2004,Aquatics,Water polo,"KASAS, Tamas",HUN,Men,water polo,M,Gold
Athens,2004,Aquatics,Water polo,"KISS, Gergely",HUN,Men,water polo,M,Gold
Athens,2004,Aquatics,Water polo,"MADARAS, Norbert",HUN,Men,water polo,M,Gold
Athens,2004,Aquatics,Water polo,"MOLNAR, Tamas",HUN,Men,water polo,M,Gold
Athens,2004,Aquatics,Water polo,"STEINMETZ, Adam",HUN,Men,water polo,M,Gold
Athens,2004,Aquatics,Water polo,"STEINMETZ, Barnabas",HUN,Men,water polo,M,Gold
Athens,2004,Aquatics,Water polo,"SZECSI, Zoltan",HUN,Men,water polo,M,Gold
Athens,2004,Aquatics,Water polo,"VARGA, Tamas",HUN,Men,water polo,M,Gold
Athens,2004,Aquatics,Water polo,"VARI, Attila",HUN,Men,water polo,M,Gold
Athens,2004,Aquatics,Water polo,"CIRIC, Aleksandar",SCG,Men,water polo,M,Silver
Athens,2004,Aquatics,Water polo,"GOJKOVIC, Vladimir",SCG,Men,water polo,M,Silver
Athens,2004,Aquatics,Water polo,"IKODINOVIC, Danilo",SCG,Men,water polo,M,Silver
Athens,2004,Aquatics,Water polo,"JELENIC, Viktor",SCG,Men,water polo,M,Silver
Athens,2004,Aquatics,Water polo,"JOKIC, Predrag",SCG,Men,water polo,M,Silver
Athens,2004,Aquatics,Water polo,"KULJACA, Nikola",SCG,Men,water polo,M,Silver
Athens,2004,Aquatics,Water polo,"NIKIC, Slobodan",SCG,Men,water polo,M,Silver
Athens,2004,Aquatics,Water polo,"SAPIC, Aleksandar",SCG,Men,water polo,M,Silver
Athens,2004,Aquatics,Water polo,"SAVIC, Dejan",SCG,Men,water polo,M,Silver
Athens,2004,Aquatics,Water polo,"SEFIK, Denis",SCG,Men,water polo,M,Silver
Athens,2004,Aquatics,Water polo,"TRBOJEVIC, Petar",SCG,Men,water polo,M,Silver
Athens,2004,Aquatics,Water polo,"UDOVICIC, Vanja",SCG,Men,water polo,M,Silver
Athens,2004,Aquatics,Water polo,"VUJASINOVIC, Vladimir",SCG,Men,water polo,M,Silver
Athens,2004,Aquatics,Water polo,"BEAUREGARD, Robin",USA,Women,water polo,W,Bronze
Athens,2004,Aquatics,Water polo,"DINGELDEIN, Margaret",USA,Women,water polo,W,Bronze
Athens,2004,Aquatics,Water polo,"ESTES, Ellen",USA,Women,water polo,W,Bronze
Athens,2004,Aquatics,Water polo,"FRANK, Jacqueline",USA,Women,water polo,W,Bronze
Athens,2004,Aquatics,Water polo,"GOLDA, Natalie",USA,Women,water polo,W,Bronze
Athens,2004,Aquatics,Water polo,"LORENZ, Ericka",USA,Women,water polo,W,Bronze
Athens,2004,Aquatics,Water polo,"MOODY, Heather",USA,Women,water polo,W,Bronze
Athens,2004,Aquatics,Water polo,"MUNRO, Thalia",USA,Women,water polo,W,Bronze
Athens,2004,Aquatics,Water polo,"PAYNE, Nicolle",USA,Women,water polo,W,Bronze
Athens,2004,Aquatics,Water polo,"PETRI, Heather",USA,Women,water polo,W,Bronze
Athens,2004,Aquatics,Water polo,"RULON, Kelly",USA,Women,water polo,W,Bronze
Athens,2004,Aquatics,Water polo,"STACHOWSKI, Amber",USA,Women,water polo,W,Bronze
Athens,2004,Aquatics,Water polo,"VILLA, Brenda",USA,Women,water polo,W,Bronze
Athens,2004,Aquatics,Water polo,"ALLUCCI, Carmela",ITA,Women,water polo,W,Gold
Athens,2004,Aquatics,Water polo,"ARAUJO, Alexandra",ITA,Women,water polo,W,Gold
Athens,2004,Aquatics,Water polo,"BOSURGI, Silvia",ITA,Women,water polo,W,Gold
Athens,2004,Aquatics,Water polo,"CONTI, Francesca",ITA,Women,water polo,W,Gold
Athens,2004,Aquatics,Water polo,"DI MARIO, Tania",ITA,Women,water polo,W,Gold
Athens,2004,Aquatics,Water polo,"GIGLI, Elena",ITA,Women,water polo,W,Gold
Athens,2004,Aquatics,Water polo,"GREGO, Melania",ITA,Women,water polo,W,Gold
Athens,2004,Aquatics,Water polo,"MALATO, Giusy",ITA,Women,water polo,W,Gold
Athens,2004,Aquatics,Water polo,"MICELI, Martina",ITA,Women,water polo,W,Gold
Athens,2004,Aquatics,Water polo,"MUSUMECI, Maddalena",ITA,Women,water polo,W,Gold
Athens,2004,Aquatics,Water polo,"RAGUSA, Cinzia",ITA,Women,water polo,W,Gold
Athens,2004,Aquatics,Water polo,"TOTH, Noemi",ITA,Women,water polo,W,Gold
Athens,2004,Aquatics,Water polo,"ZANCHI, Manuela",ITA,Women,water polo,W,Gold
Athens,2004,Aquatics,Water polo,"ASILIAN, Dimitra",GRE,Women,water polo,W,Silver
Athens,2004,Aquatics,Water polo,"ELLINAKI, Georgia",GRE,Women,water polo,W,Silver
Athens,2004,Aquatics,Water polo,"KARAGIANNI, Eftychia",GRE,Women,water polo,W,Silver
Athens,2004,Aquatics,Water polo,"KARAPATAKI, Angeliki",GRE,Women,water polo,W,Silver
Athens,2004,Aquatics,Water polo,"KOZOMPOLI, Stavroula",GRE,Women,water polo,W,Silver
Athens,2004,Aquatics,Water polo,"LARA, Georgia",GRE,Women,water polo,W,Silver
Athens,2004,Aquatics,Water polo,"LIOSI, Kyriaki",GRE,Women,water polo,W,Silver
Athens,2004,Aquatics,Water polo,"MELIDONI, Aniopi",GRE,Women,water polo,W,Silver
Athens,2004,Aquatics,Water polo,"MORAITI, Antonia",GRE,Women,water polo,W,Silver
Athens,2004,Aquatics,Water polo,"MORAITIDOU, Evangelia",GRE,Women,water polo,W,Silver
Athens,2004,Aquatics,Water polo,"MYLONAKI, Anthoula",GRE,Women,water polo,W,Silver
Athens,2004,Aquatics,Water polo,"OIKONOMOPOULOU, Aikaterini",GRE,Women,water polo,W,Silver
Athens,2004,Aquatics,Water polo,"ROUMPESI, Antigoni",GRE,Women,water polo,W,Silver
Athens,2004,Archery,Archery,"CUDDIHY, Tim",AUS,Men,individual (FITA Olympic round - 70m),M,Bronze
Athens,2004,Archery,Archery,"GALIAZZO, Marco",ITA,Men,individual (FITA Olympic round - 70m),M,Gold
Athens,2004,Archery,Archery,"YAMAMOTO, Hiroshi",JPN,Men,individual (FITA Olympic round - 70m),M,Silver
Athens,2004,Archery,Archery,"WILLIAMSON, Alison",GBR,Women,individual (FITA Olympic round - 70m),W,Bronze
Athens,2004,Archery,Archery,"PARK, Sung-Hyun",KOR,Women,individual (FITA Olympic round - 70m),W,Gold
Athens,2004,Archery,Archery,"LEE, Sung Jin",KOR,Women,individual (FITA Olympic round - 70m),W,Silver
Athens,2004,Archery,Archery,"HRACHOV, Dmytro",UKR,Men,team (FITA Olympic round - 70m),M,Bronze
Athens,2004,Archery,Archery,"RUBAN, Viktor",UKR,Men,team (FITA Olympic round - 70m),M,Bronze
Athens,2004,Archery,Archery,"SERDYUK, Oleksandr",UKR,Men,team (FITA Olympic round - 70m),M,Bronze
Athens,2004,Archery,Archery,"IM, Dong Hyun",KOR,Men,team (FITA Olympic round - 70m),M,Gold
Athens,2004,Archery,Archery,"JANG, Yong-Ho",KOR,Men,team (FITA Olympic round - 70m),M,Gold
Athens,2004,Archery,Archery,"PARK, Kyung Mo",KOR,Men,team (FITA Olympic round - 70m),M,Gold
Athens,2004,Archery,Archery,"CHEN, Szu Yuan",TPE,Men,team (FITA Olympic round - 70m),M,Silver
Athens,2004,Archery,Archery,"LIU, Ming Huang",TPE,Men,team (FITA Olympic round - 70m),M,Silver
Athens,2004,Archery,Archery,"WANG, Cheng Pang",TPE,Men,team (FITA Olympic round - 70m),M,Silver
Athens,2004,Archery,Archery,"CHEN, Li Ju",TPE,Women,team (FITA Olympic round - 70m),W,Bronze
Athens,2004,Archery,Archery,"WU, Hui Ju",TPE,Women,team (FITA Olympic round - 70m),W,Bronze
Athens,2004,Archery,Archery,"YUAN, Shu Chi",TPE,Women,team (FITA Olympic round - 70m),W,Bronze
Athens,2004,Archery,Archery,"LEE, Sung Jin",KOR,Women,team (FITA Olympic round - 70m),W,Gold
Athens,2004,Archery,Archery,"PARK, Sung-Hyun",KOR,Women,team (FITA Olympic round - 70m),W,Gold
Athens,2004,Archery,Archery,"YUN, Mi-Jin",KOR,Women,team (FITA Olympic round - 70m),W,Gold
Athens,2004,Archery,Archery,"HE, Ying",CHN,Women,team (FITA Olympic round - 70m),W,Silver
Athens,2004,Archery,Archery,"LIN, Sang",CHN,Women,team (FITA Olympic round - 70m),W,Silver
Athens,2004,Archery,Archery,"ZHANG, Juan Juan",CHN,Women,team (FITA Olympic round - 70m),W,Silver
Athens,2004,Athletics,Athletics,"TADESSE, Zersenay",ERI,Men,10000m,M,Bronze
Athens,2004,Athletics,Athletics,"BEKELE, Kenenisa",ETH,Men,10000m,M,Gold
Athens,2004,Athletics,Athletics,"SIHINE, Sileshi",ETH,Men,10000m,M,Silver
Athens,2004,Athletics,Athletics,"TULU, Derartu",ETH,Women,10000m,W,Bronze
Athens,2004,Athletics,Athletics,"XING, Huina",CHN,Women,10000m,W,Gold
Athens,2004,Athletics,Athletics,"DIBABA, Ejegayehu",ETH,Women,10000m,W,Silver
Athens,2004,Athletics,Athletics,"GREENE, Maurice",USA,Men,100m,M,Bronze
Athens,2004,Athletics,Athletics,"GATLIN, Justin",USA,Men,100m,M,Gold
Athens,2004,Athletics,Athletics,"OBIKWELU, Francis",POR,Men,100m,M,Silver
Athens,2004,Athletics,Athletics,"CAMPBELL-BROWN, Veronica",JAM,Women,100m,W,Bronze
Athens,2004,Athletics,Athletics,"NESTERENKO, Yuliya",BLR,Women,100m,W,Gold
Athens,2004,Athletics,Athletics,"WILLIAMS, Lauryn",USA,Women,100m,W,Silver
Athens,2004,Athletics,Athletics,"MORRISON, Melissa",USA,Women,100m hurdles,W,Bronze
Athens,2004,Athletics,Athletics,"HAYES, Joanna",USA,Women,100m hurdles,W,Gold
Athens,2004,Athletics,Athletics,"KRASOVSKA, Olena",UKR,Women,100m hurdles,W,Silver
Athens,2004,Athletics,Athletics,"GARCIA, Anier",CUB,Men,110m hurdles,M,Bronze
Athens,2004,Athletics,Athletics,"LIU, Xiang",CHN,Men,110m hurdles,M,Gold
Athens,2004,Athletics,Athletics,"TRAMMELL, Terrence",USA,Men,110m hurdles,M,Silver
Athens,2004,Athletics,Athletics,"SILVA, Rui",POR,Men,1500m,M,Bronze
Athens,2004,Athletics,Athletics,"EL GUERROUJ, Hicham",MAR,Men,1500m,M,Gold
Athens,2004,Athletics,Athletics,"LAGAT, Bernard",KEN,Men,1500m,M,Silver
Athens,2004,Athletics,Athletics,"CIONCAN, Maria",ROU,Women,1500m,W,Bronze
Athens,2004,Athletics,Athletics,"HOLMES, Kelly",GBR,Women,1500m,W,Gold
Athens,2004,Athletics,Athletics,"TOMASHEVA, Tatyana",RUS,Women,1500m,W,Silver
Athens,2004,Athletics,Athletics,"GATLIN, Justin",USA,Men,200m,M,Bronze
Athens,2004,Athletics,Athletics,"CRAWFORD, Shawn",USA,Men,200m,M,Gold
Athens,2004,Athletics,Athletics,"WILLIAMS, Bernard",USA,Men,200m,M,Silver
Athens,2004,Athletics,Athletics,"FERGUSON-MCKENZIE, Debbie",BAH,Women,200m,W,Bronze
Athens,2004,Athletics,Athletics,"CAMPBELL-BROWN, Veronica",JAM,Women,200m,W,Gold
Athens,2004,Athletics,Athletics,"FELIX, Allyson",USA,Women,200m,W,Silver
Athens,2004,Athletics,Athletics,"SAVILLE, Jane",AUS,Women,20km race walk,W,Bronze
Athens,2004,Athletics,Athletics,"TSOUMELEKA, Athanasia",GRE,Women,20km race walk,W,Gold
Athens,2004,Athletics,Athletics,"IVANOVA, Olimpiada",RUS,Women,20km race walk,W,Silver
Athens,2004,Athletics,Athletics,"DEAKES, Nathan",AUS,Men,20km walk,M,Bronze
Athens,2004,Athletics,Athletics,"BRUGNETTI, Ivano",ITA,Men,20km walk,M,Gold
Athens,2004,Athletics,Athletics,"FERNANDEZ, Francisco Javier",ESP,Men,20km walk,M,Silver
Athens,2004,Athletics,Athletics,"KOECH, Paul Kipsiele",KEN,Men,3000m steeplechase,M,Bronze
Athens,2004,Athletics,Athletics,"KEMBOI, Ezekiel",KEN,Men,3000m steeplechase,M,Gold
Athens,2004,Athletics,Athletics,"KIPRUTO, Brimin Kiprop",KEN,Men,3000m steeplechase,M,Silver
Athens,2004,Athletics,Athletics,"BREW, Derrick",USA,Men,400m,M,Bronze
Athens,2004,Athletics,Athletics,"WARINER, Jeremy",USA,Men,400m,M,Gold
Athens,2004,Athletics,Athletics,"HARRIS, Otis",USA,Men,400m,M,Silver
Athens,2004,Athletics,Athletics,"ANTYUKH, Natalya",RUS,Women,400m,W,Bronze
Athens,2004,Athletics,Athletics,"WILLIAMS-DARLING, Tonique",BAH,Women,400m,W,Gold
Athens,2004,Athletics,Athletics,"GUEVARA, Ana",MEX,Women,400m,W,Silver
Athens,2004,Athletics,Athletics,"KEITA, Naman",FRA,Men,400m hurdles,M,Bronze
Athens,2004,Athletics,Athletics,"SANCHEZ, Felix",DOM,Men,400m hurdles,M,Gold
Athens,2004,Athletics,Athletics,"MCFARLANE, Danny",JAM,Men,400m hurdles,M,Silver
Athens,2004,Athletics,Athletics,"TERESHCHUK-ANTIPOVA, Tetiana",UKR,Women,400m hurdles,W,Bronze
Athens,2004,Athletics,Athletics,"CHALKIA, Fani",GRE,Women,400m hurdles,W,Gold
Athens,2004,Athletics,Athletics,"TIRLEA-MANOLACHE, Ionela",ROU,Women,400m hurdles,W,Silver
Athens,2004,Athletics,Athletics,"ALIU, Deji",NGR,Men,4x100m relay,M,Bronze
Athens,2004,Athletics,Athletics,"EGBELE, Aaron",NGR,Men,4x100m relay,M,Bronze
Athens,2004,Athletics,Athletics,"EMEDOLU, Uchenna",NGR,Men,4x100m relay,M,Bronze
Athens,2004,Athletics,Athletics,"FASUBA, Olusoji",NGR,Men,4x100m relay,M,Bronze
Athens,2004,Athletics,Athletics,"CAMPBELL, Darren",GBR,Men,4x100m relay,M,Gold
Athens,2004,Athletics,Athletics,"DEVONISH, Marlon",GBR,Men,4x100m relay,M,Gold
Athens,2004,Athletics,Athletics,"GARDENER, Jason",GBR,Men,4x100m relay,M,Gold
Athens,2004,Athletics,Athletics,"LEWIS-FRANCIS, Mark",GBR,Men,4x100m relay,M,Gold
Athens,2004,Athletics,Athletics,"CRAWFORD, Shawn",USA,Men,4x100m relay,M,Silver
Athens,2004,Athletics,Athletics,"GATLIN, Justin",USA,Men,4x100m relay,M,Silver
Athens,2004,Athletics,Athletics,"GREENE, Maurice",USA,Men,4x100m relay,M,Silver
Athens,2004,Athletics,Athletics,"MILLER, Coby",USA,Men,4x100m relay,M,Silver
Athens,2004,Athletics,Athletics,"PATTON, Darvis",USA,Men,4x100m relay,M,Silver
Athens,2004,Athletics,Athletics,"ARRON, Christine",FRA,Women,4x100m relay,W,Bronze
Athens,2004,Athletics,Athletics,"FELIX, Sylviane",FRA,Women,4x100m relay,W,Bronze
Athens,2004,Athletics,Athletics,"HURTIS-HOUAIRI, Muriel",FRA,Women,4x100m relay,W,Bronze
Athens,2004,Athletics,Athletics,"MANG, Veronique",FRA,Women,4x100m relay,W,Bronze
Athens,2004,Athletics,Athletics,"BAILEY, Aleen",JAM,Women,4x100m relay,W,Gold
Athens,2004,Athletics,Athletics,"CAMPBELL-BROWN, Veronica",JAM,Women,4x100m relay,W,Gold
Athens,2004,Athletics,Athletics,"LAWRENCE, Tanya",JAM,Women,4x100m relay,W,Gold
Athens,2004,Athletics,Athletics,"MCDONALD, Beverly",JAM,Women,4x100m relay,W,Gold
Athens,2004,Athletics,Athletics,"SIMPSON, Sherone",JAM,Women,4x100m relay,W,Gold
Athens,2004,Athletics,Athletics,"FYODOROVA, Olga",RUS,Women,4x100m relay,W,Silver
Athens,2004,Athletics,Athletics,"KHABAROVA, Irina",RUS,Women,4x100m relay,W,Silver
Athens,2004,Athletics,Athletics,"KRUGLOVA, Larisa",RUS,Women,4x100m relay,W,Silver
Athens,2004,Athletics,Athletics,"TABAKOVA, Yuliya",RUS,Women,4x100m relay,W,Silver
Athens,2004,Athletics,Athletics,"AUDU, Musa",NGR,Men,4x400m relay,M,Bronze
Athens,2004,Athletics,Athletics,"GODDAY, James",NGR,Men,4x400m relay,M,Bronze
Athens,2004,Athletics,Athletics,"UDO OBONG, Enefiok",NGR,Men,4x400m relay,M,Bronze
Athens,2004,Athletics,Athletics,"WEIGOPWA, Saul",NGR,Men,4x400m relay,M,Bronze
Athens,2004,Athletics,Athletics,"BREW, Derrick",USA,Men,4x400m relay,M,Gold
Athens,2004,Athletics,Athletics,"HARRIS, Otis",USA,Men,4x400m relay,M,Gold
Athens,2004,Athletics,Athletics,"WARINER, Jeremy",USA,Men,4x400m relay,M,Gold
Athens,2004,Athletics,Athletics,"WILLIAMSON, Darold",USA,Men,4x400m relay,M,Gold
Athens,2004,Athletics,Athletics,"WILLIE, Kelly",USA,Men,4x400m relay,M,Gold
Athens,2004,Athletics,Athletics,"DWYER, Patrick",AUS,Men,4x400m relay,M,Silver
Athens,2004,Athletics,Athletics,"HILL, Clinton",AUS,Men,4x400m relay,M,Silver
Athens,2004,Athletics,Athletics,"ORMROD, Mark",AUS,Men,4x400m relay,M,Silver
Athens,2004,Athletics,Athletics,"ROCK, Andrew",AUS,Men,4x400m relay,M,Silver
Athens,2004,Athletics,Athletics,"STEFFENSEN, John",AUS,Men,4x400m relay,M,Silver
Athens,2004,Athletics,Athletics,"BURGHER, Michelle",JAM,Women,4x400m relay,W,Bronze
Athens,2004,Athletics,Athletics,"DAVY, Nadia",JAM,Women,4x400m relay,W,Bronze
Athens,2004,Athletics,Athletics,"RICHARDS, Sandie",JAM,Women,4x400m relay,W,Bronze
Athens,2004,Athletics,Athletics,"SMITH, Ronetta",JAM,Women,4x400m relay,W,Bronze
Athens,2004,Athletics,Athletics,"WILLIAMS, Novelene",JAM,Women,4x400m relay,W,Bronze
Athens,2004,Athletics,Athletics,"COX, Crystal",USA,Women,4x400m relay,W,Gold
Athens,2004,Athletics,Athletics,"HENDERSON, Monique",USA,Women,4x400m relay,W,Gold
Athens,2004,Athletics,Athletics,"HENNAGAN, Monique",USA,Women,4x400m relay,W,Gold
Athens,2004,Athletics,Athletics,"RICHARDS, Sanya",USA,Women,4x400m relay,W,Gold
Athens,2004,Athletics,Athletics,"ROBINSON, Moushaumi",USA,Women,4x400m relay,W,Gold
Athens,2004,Athletics,Athletics,"TROTTER, Deedee",USA,Women,4x400m relay,W,Gold
Athens,2004,Athletics,Athletics,"ANTYUKH, Natalya",RUS,Women,4x400m relay,W,Silver
Athens,2004,Athletics,Athletics,"FIROVA, Tatyana",RUS,Women,4x400m relay,W,Silver
Athens,2004,Athletics,Athletics,"IVANOVA, Natalya",RUS,Women,4x400m relay,W,Silver
Athens,2004,Athletics,Athletics,"KRASNOMOVETS, Olesya",RUS,Women,4x400m relay,W,Silver
Athens,2004,Athletics,Athletics,"NAZAROVA, Natalya",RUS,Women,4x400m relay,W,Silver
Athens,2004,Athletics,Athletics,"ZYKINA, Olesya",RUS,Women,4x400m relay,W,Silver
Athens,2004,Athletics,Athletics,"KIPCHOGE, Eliud",KEN,Men,5000m,M,Bronze
Athens,2004,Athletics,Athletics,"EL GUERROUJ, Hicham",MAR,Men,5000m,M,Gold
Athens,2004,Athletics,Athletics,"BEKELE, Kenenisa",ETH,Men,5000m,M,Silver
Athens,2004,Athletics,Athletics,"DIBABA, Tirunesh",ETH,Women,5000m,W,Bronze
Athens,2004,Athletics,Athletics,"DEFAR, Meseret",ETH,Women,5000m,W,Gold
Athens,2004,Athletics,Athletics,"OCHICHI, Isabella",KEN,Women,5000m,W,Silver
Athens,2004,Athletics,Athletics,"VOYEVODIN, Aleksey",RUS,Men,50km walk,M,Bronze
Athens,2004,Athletics,Athletics,"KORZENIOWSKI, Robert",POL,Men,50km walk,M,Gold
Athens,2004,Athletics,Athletics,"NIZHEGORODOV, Denis",RUS,Men,50km walk,M,Silver
Athens,2004,Athletics,Athletics,"KIPKETER, Wilson",DEN,Men,800m,M,Bronze
Athens,2004,Athletics,Athletics,"BORZAKOVSKIY, Yuriy",RUS,Men,800m,M,Gold
Athens,2004,Athletics,Athletics,"MULAUDZI, Mbulaeni",RSA,Men,800m,M,Silver
Athens,2004,Athletics,Athletics,"CEPLAK, Jolanda",SLO,Women,800m,W,Bronze
Athens,2004,Athletics,Athletics,"HOLMES, Kelly",GBR,Women,800m,W,Gold
Athens,2004,Athletics,Athletics,"BENHASSI, Hasna",MAR,Women,800m,W,Silver
Athens,2004,Athletics,Athletics,"KARPOV, Dmitriy",KAZ,Men,decathlon,M,Bronze
Athens,2004,Athletics,Athletics,"SEBRLE, Roman",CZE,Men,decathlon,M,Gold
Athens,2004,Athletics,Athletics,"CLAY, Bryan",USA,Men,decathlon,M,Silver
Athens,2004,Athletics,Athletics,"TAMMERT, Aleksander",EST,Men,discus throw,M,Bronze
Athens,2004,Athletics,Athletics,"ALEKNA, Virgilijus",LTU,Men,discus throw,M,Gold
Athens,2004,Athletics,Athletics,"KOVAGO, Zoltan",HUN,Men,discus throw,M,Silver
Athens,2004,Athletics,Athletics,"YATCHENKO, Iryna",BLR,Women,discus throw,W,Bronze
Athens,2004,Athletics,Athletics,"SADOVA, Natalya",RUS,Women,discus throw,W,Gold
Athens,2004,Athletics,Athletics,"KELESIDOU, Anastasia",GRE,Women,discus throw,W,Silver
Athens,2004,Athletics,Athletics,"APAK, Esref",TUR,Men,hammer throw,M,Bronze
Athens,2004,Athletics,Athletics,"MUROFUSHI, Koji",JPN,Men,hammer throw,M,Gold
Athens,2004,Athletics,Athletics,"TIKHON, Ivan",BLR,Men,hammer throw,M,Silver
Athens,2004,Athletics,Athletics,"CRAWFORD, Yunaika",CUB,Women,hammer throw,W,Bronze
Athens,2004,Athletics,Athletics,"KUZENKOVA, Olga",RUS,Women,hammer throw,W,Gold
Athens,2004,Athletics,Athletics,"MORENO, Yipsi",CUB,Women,hammer throw,W,Silver
Athens,2004,Athletics,Athletics,"SOTHERTON, Kelly",GBR,Women,heptathlon,W,Bronze
Athens,2004,Athletics,Athletics,"KLUFT, Carolina",SWE,Women,heptathlon,W,Gold
Athens,2004,Athletics,Athletics,"SKUJYTE, Austra",LTU,Women,heptathlon,W,Silver
Athens,2004,Athletics,Athletics,"BABA, Jaroslav",CZE,Men,high jump,M,Bronze
Athens,2004,Athletics,Athletics,"HOLM, Stefan",SWE,Men,high jump,M,Gold
Athens,2004,Athletics,Athletics,"HEMINGWAY, Matt",USA,Men,high jump,M,Silver
Athens,2004,Athletics,Athletics,"STYOPINA, Viktoriya",UKR,Women,high jump,W,Bronze
Athens,2004,Athletics,Athletics,"SLESARENKO, Elena",RUS,Women,high jump,W,Gold
Athens,2004,Athletics,Athletics,"CLOETE, Hestrie",RSA,Women,high jump,W,Silver
Athens,2004,Athletics,Athletics,"MAKAROV, Sergey",RUS,Men,javelin throw,M,Bronze
Athens,2004,Athletics,Athletics,"THORKILDSEN, Andreas",NOR,Men,javelin throw,M,Gold
Athens,2004,Athletics,Athletics,"VASILEVSKIS, Vadims",LAT,Men,javelin throw,M,Silver
Athens,2004,Athletics,Athletics,"MANIANI-TZELILI, Mirella",GRE,Women,javelin throw,W,Bronze
Athens,2004,Athletics,Athletics,"MENENDEZ, Osleidys",CUB,Women,javelin throw,W,Gold
Athens,2004,Athletics,Athletics,"NERIUS, Steffi",GER,Women,javelin throw,W,Silver
Athens,2004,Athletics,Athletics,"MARTINEZ, Joan Lino",ESP,Men,long jump,M,Bronze
Athens,2004,Athletics,Athletics,"PHILLIPS, Dwight",USA,Men,long jump,M,Gold
Athens,2004,Athletics,Athletics,"MOFFITT, John",USA,Men,long jump,M,Silver
Athens,2004,Athletics,Athletics,"KOTOVA, Tatyana",RUS,Women,long jump,W,Bronze
Athens,2004,Athletics,Athletics,"LEBEDEVA, Tatyana",RUS,Women,long jump,W,Gold
Athens,2004,Athletics,Athletics,"SIMAGINA, Irina",RUS,Women,long jump,W,Silver
Athens,2004,Athletics,Athletics,"DE LIMA, Vanderlei",BRA,Men,marathon,M,Bronze
Athens,2004,Athletics,Athletics,"BALDINI, Stefano",ITA,Men,marathon,M,Gold
Athens,2004,Athletics,Athletics,"KEFLEZIGHI, Mebrahtom",USA,Men,marathon,M,Silver
Athens,2004,Athletics,Athletics,"KASTOR, Deena",USA,Women,marathon,W,Bronze
Athens,2004,Athletics,Athletics,"NOGUCHI, Mizuki",JPN,Women,marathon,W,Gold
Athens,2004,Athletics,Athletics,"NDEREBA, Catherine",KEN,Women,marathon,W,Silver
Athens,2004,Athletics,Athletics,"GIBILISCO, Giuseppe",ITA,Men,pole vault,M,Bronze
Athens,2004,Athletics,Athletics,"MACK, Timothy",USA,Men,pole vault,M,Gold
Athens,2004,Athletics,Athletics,"STEVENSON, Toby",USA,Men,pole vault,M,Silver
Athens,2004,Athletics,Athletics,"ROGOWSKA, Anna",POL,Women,pole vault,W,Bronze
Athens,2004,Athletics,Athletics,"ISINBAEVA, Elena",RUS,Women,pole vault,W,Gold
Athens,2004,Athletics,Athletics,"FEOFANOVA, Svetlana",RUS,Women,pole vault,W,Silver
Athens,2004,Athletics,Athletics,"OLSEN, Joachim Broechner",DEN,Men,shot put,M,Bronze
Athens,2004,Athletics,Athletics,"BILONOG, Yuriy",UKR,Men,shot put,M,Gold
Athens,2004,Athletics,Athletics,"NELSON, Adam",USA,Men,shot put,M,Silver
Athens,2004,Athletics,Athletics,"KRIVELYOVA, Svetlana",RUS,Women,shot put,W,Bronze
Athens,2004,Athletics,Athletics,"CUMBA, Yumileidi",CUB,Women,shot put,W,Gold
Athens,2004,Athletics,Athletics,"KLEINERT, Nadine",GER,Women,shot put,W,Silver
Athens,2004,Athletics,Athletics,"BURKENYA, Danila",RUS,Men,triple jump,M,Bronze
Athens,2004,Athletics,Athletics,"OLSSON, Christian",SWE,Men,triple jump,M,Gold
Athens,2004,Athletics,Athletics,"OPREA, Marian",ROU,Men,triple jump,M,Silver
Athens,2004,Athletics,Athletics,"LEBEDEVA, Tatyana",RUS,Women,triple jump,W,Bronze
Athens,2004,Athletics,Athletics,"MBANGO ETONE, Francoise",CMR,Women,triple jump,W,Gold
Athens,2004,Athletics,Athletics,"DEVETZI, Hrysopiyi",GRE,Women,triple jump,W,Silver
Athens,2004,Badminton,Badminton,"HIAN, Eng",INA,Men,doubles,M,Bronze
Athens,2004,Badminton,Badminton,"LIMPELE, Flandy",INA,Men,doubles,M,Bronze
Athens,2004,Badminton,Badminton,"ERIKSEN, Jens Dyrloev",DEN,Men,doubles,X,Bronze
Athens,2004,Badminton,Badminton,"HA, Tae-Kwon",KOR,Men,doubles,M,Gold
Athens,2004,Badminton,Badminton,"KIM, Dong Moon",KOR,Men,doubles,M,Gold
Athens,2004,Badminton,Badminton,"ZHANG, Jun",CHN,Men,doubles,X,Gold
Athens,2004,Badminton,Badminton,"LEE, Dong Soo",KOR,Men,doubles,M,Silver
